Dist_ID,District,Name,Prov_ID,Province,Sect_ID,NO2_mean,year,month,date,CO_mean,SO2_mean,O3_mean,AER_mean,CH4_mean
36,Rusizi,Mururu,3,Western Province,3611,4.5864387554601977e-05,2022,11,2022-11,0.036124221759842805,-3.455840890998282e-06,0.12359733394584088,-0.7043454934856723,
36,Rusizi,Mururu,3,Western Province,3611,4.07303798179804e-05,2022,12,2022-12,0.030751058256299132,7.402222340575343e-05,0.1208970065187741,-0.8294126793658423,
36,Rusizi,Mururu,3,Western Province,3611,3.779109397339109e-05,2023,1,2023-01,0.029080822741933285,0.00012234887003599143,0.11807668039331688,-0.7512107070426314,
36,Rusizi,Mururu,3,Western Province,3611,3.352171690755106e-05,2023,2,2023-02,0.03310187420095986,9.536130059386502e-05,0.11854092777060496,-0.6546219659743635,
36,Rusizi,Mururu,3,Western Province,3611,3.43287632987377e-05,2023,3,2023-03,0.03136534461602919,2.724867627829697e-05,0.12167656900615521,-0.7497040096381415,
36,Rusizi,Mururu,3,Western Province,3611,3.645305687159888e-05,2023,4,2023-04,0.023678667623824923,-1.9932092629505098e-05,0.12069012406933428,-0.7016655507797598,
36,Rusizi,Mururu,3,Western Province,3611,3.826289315402797e-05,2023,5,2023-05,0.026084867155158224,-0.0001000253320415892,0.11873681007848488,-0.8509498039876259,
36,Rusizi,Mururu,3,Western Province,3611,4.786565163556133e-05,2023,6,2023-06,0.029986752617038048,-3.0298949699218793e-05,0.11805176336820565,-0.8264032282408527,
36,Rusizi,Mururu,3,Western Province,3611,4.887876370950522e-05,2023,7,2023-07,0.03222761700173395,-4.154227203241368e-06,0.1182187386893996,-0.7871584078944371,
36,Rusizi,Mururu,3,Western Province,3611,4.94685047117313e-05,2023,8,2023-08,0.04121576041791476,3.628115085318161e-05,0.12181611098533301,-0.8298444587697532,1860.7006676376284
36,Rusizi,Mururu,3,Western Province,3611,4.361113792023131e-05,2023,9,2023-09,0.034282016114271015,-3.328220268085804e-05,0.12098428584015697,-0.7595502761595617,
36,Rusizi,Mururu,3,Western Province,3611,3.9142162511907115e-05,2023,10,2023-10,0.030380001605523163,-0.00011408052398662733,0.1187032444828464,-0.637550041627294,
36,Rusizi,Mururu,3,Western Province,3611,4.005333400284345e-05,2023,11,2023-11,0.02808977189646359,0.00018436165610832123,0.11389022593436725,-0.8564837838902769,
36,Rusizi,Mururu,3,Western Province,3611,4.178066806819809e-05,2023,12,2023-12,0.0306231723407869,8.207200294789385e-05,0.11212426645557305,-0.965708560752569,
36,Rusizi,Mururu,3,Western Province,3611,3.85063621007992e-05,2024,1,2024-01,0.04518833871494795,3.110271743390428e-05,0.1092266133154974,-0.9248246786243208,
36,Rusizi,Mururu,3,Western Province,3611,3.651025561611945e-05,2024,2,2024-02,0.03274247530729741,5.314489729638125e-05,0.10958834692219895,-0.5851165880515047,
36,Rusizi,Mururu,3,Western Province,3611,3.647952193810318e-05,2024,3,2024-03,0.027625187140878756,5.313673566248994e-05,0.11171720862782905,-0.8548576104520144,
36,Rusizi,Mururu,3,Western Province,3611,3.6901670860617036e-05,2024,4,2024-04,0.025769139043173184,0.00026629540701348834,0.11340815898085511,-1.0015870907870794,
36,Rusizi,Mururu,3,Western Province,3611,3.7065324811705186e-05,2024,5,2024-05,0.03044241811340534,7.687562512199506e-05,0.11635470408667015,-0.8008878326829793,
36,Rusizi,Mururu,3,Western Province,3611,4.821854734634092e-05,2024,6,2024-06,0.03310098236055616,5.9269417475224566e-06,0.12159222741403214,-0.9063622684751731,
36,Rusizi,Mururu,3,Western Province,3611,4.994996268382298e-05,2024,7,2024-07,0.04001057520884441,8.570648093928575e-05,0.12215593008877351,-0.6463459197470106,
36,Rusizi,Mururu,3,Western Province,3611,4.565016612072649e-05,2024,8,2024-08,0.04566286658619603,-6.33898098881724e-07,0.1227195022308624,-0.7462338282578763,1860.3748771274402
36,Rusizi,Mururu,3,Western Province,3611,4.565417331201838e-05,2024,9,2024-09,0.04210697633966587,4.323841607776229e-05,0.1265592495935796,-0.7609860147384013,
