Dist_ID,District,Name,Prov_ID,Province,Sect_ID,mean,date
27,Muhanga,Muhanga,2,Southern Province,2705,4.974116129200338e-05,2023-07
27,Muhanga,Mushishiro,2,Southern Province,2706,4.9398832749342936e-05,2023-07
27,Muhanga,Nyabinoni,2,Southern Province,2707,4.9674869147282275e-05,2023-07
27,Muhanga,Nyamabuye,2,Southern Province,2708,5.00942638855836e-05,2023-07
27,Muhanga,Nyarusange,2,Southern Province,2709,5.123491648565243e-05,2023-07
27,Muhanga,Rongi,2,Southern Province,2710,5.0027295904495114e-05,2023-07
27,Muhanga,Rugendabari,2,Southern Province,2711,5.033831504807768e-05,2023-07
27,Muhanga,Shyogwe,2,Southern Province,2712,5.135941845502042e-05,2023-07
28,Kamonyi,Gacurabwenge,2,Southern Province,2801,4.936067003463677e-05,2023-07
28,Kamonyi,Karama,2,Southern Province,2802,5.086483022687809e-05,2023-07
28,Kamonyi,Kayenzi,2,Southern Province,2803,4.9085176905900304e-05,2023-07
28,Kamonyi,Kayumbu,2,Southern Province,2804,5.1279254403354565e-05,2023-07
28,Kamonyi,Mugina,2,Southern Province,2805,5.179742103414951e-05,2023-07
28,Kamonyi,Musambira,2,Southern Province,2806,5.108226226078468e-05,2023-07
28,Kamonyi,Ngamba,2,Southern Province,2807,5.1076859026709436e-05,2023-07
28,Kamonyi,Nyamiyaga,2,Southern Province,2808,5.137626802522809e-05,2023-07
28,Kamonyi,Nyarubaka,2,Southern Province,2809,4.9999210873945706e-05,2023-07
28,Kamonyi,Rugarika,2,Southern Province,2810,5.1040469234237585e-05,2023-07
28,Kamonyi,Rukoma,2,Southern Province,2811,5.0714847313311286e-05,2023-07
28,Kamonyi,Runda,2,Southern Province,2812,5.4344868189668344e-05,2023-07
31,Karongi,Bwishyura,3,Western Province,3101,5.30973384816135e-05,2023-07
31,Karongi,Gashari,3,Western Province,3102,4.882542094369046e-05,2023-07
31,Karongi,Gishyita,3,Western Province,3103,5.209103109663197e-05,2023-07
31,Karongi,Gitesi,3,Western Province,3104,4.882479085754828e-05,2023-07
31,Karongi,Mubuga,3,Western Province,3105,5.1001786030743236e-05,2023-07
31,Karongi,Murambi,3,Western Province,3106,4.995527165034646e-05,2023-07
31,Karongi,Murundi,3,Western Province,3107,4.897558910903864e-05,2023-07
31,Karongi,Mutuntu,3,Western Province,3108,4.833587487955028e-05,2023-07
31,Karongi,Rubengera,3,Western Province,3109,5.238122599625637e-05,2023-07
31,Karongi,Rugabano,3,Western Province,3110,4.9152867433495536e-05,2023-07
31,Karongi,Ruganda,3,Western Province,3111,4.6689306719572415e-05,2023-07
31,Karongi,Rwankuba,3,Western Province,3112,4.963629334826007e-05,2023-07
31,Karongi,Twumba,3,Western Province,3113,4.948455288098384e-05,2023-07
32,Rutsiro,Boneza,3,Western Province,3201,4.857159896527492e-05,2023-07
32,Rutsiro,Gihango,3,Western Province,3202,4.507673142201576e-05,2023-07
32,Rutsiro,Kigeyo,3,Western Province,3203,4.6563310905299886e-05,2023-07
32,Rutsiro,Kivumu,3,Western Province,3204,4.924563512556219e-05,2023-07
32,Rutsiro,Manihira,3,Western Province,3205,4.443245694042e-05,2023-07
32,Rutsiro,Mukura,3,Western Province,3206,4.910441260930534e-05,2023-07
32,Rutsiro,Murunda,3,Western Province,3207,4.707464802588023e-05,2023-07
32,Rutsiro,Musasa,3,Western Province,3208,4.7040234938643494e-05,2023-07
32,Rutsiro,Mushonyi,3,Western Province,3209,4.7965990214880584e-05,2023-07
32,Rutsiro,Mushubati,3,Western Province,3210,4.795379654769952e-05,2023-07
32,Rutsiro,Nyabirasi,3,Western Province,3211,4.713887334322742e-05,2023-07
32,Rutsiro,Ruhango,3,Western Province,3212,4.702801677951801e-05,2023-07
32,Rutsiro,Rusebeya,3,Western Province,3213,4.6175537987147463e-05,2023-07
33,Rubavu,Bugeshi,3,Western Province,3301,4.239556594890914e-05,2023-07
33,Rubavu,Busasamana,3,Western Province,3302,4.8926131633349144e-05,2023-07
33,Rubavu,Cyanzarwe,3,Western Province,3303,5.116232476746039e-05,2023-07
33,Rubavu,Gisenyi,3,Western Province,3304,5.1830227000174575e-05,2023-07
33,Rubavu,Kanama,3,Western Province,3305,4.4969190093131085e-05,2023-07
33,Rubavu,Kanzenze,3,Western Province,3306,4.834262218097534e-05,2023-07
33,Rubavu,Mudende,3,Western Province,3307,4.6542323447480716e-05,2023-07
33,Rubavu,Nyakiriba,3,Western Province,3308,4.978859918390002e-05,2023-07
33,Rubavu,Nyamyumba,3,Western Province,3309,4.96776481672346e-05,2023-07
33,Rubavu,Nyundo,3,Western Province,3310,4.8381686949904915e-05,2023-07
33,Rubavu,Rubavu,3,Western Province,3311,5.2536532790698875e-05,2023-07
33,Rubavu,Rugerero,3,Western Province,3312,5.312568019815878e-05,2023-07
34,Nyabihu,Bigogwe,3,Western Province,3401,4.535854325417402e-05,2023-07
34,Nyabihu,Jenda,3,Western Province,3402,4.2994560867046744e-05,2023-07
34,Nyabihu,Jomba,3,Western Province,3403,4.922780594888977e-05,2023-07
34,Nyabihu,Kabatwa,3,Western Province,3404,4.158759607947198e-05,2023-07
34,Nyabihu,Karago,3,Western Province,3405,4.818470227254092e-05,2023-07
34,Nyabihu,Kintobo,3,Western Province,3406,4.777790479312446e-05,2023-07
34,Nyabihu,Mukamira,3,Western Province,3407,4.52845871835687e-05,2023-07
34,Nyabihu,Muringa,3,Western Province,3408,4.6106574942072496e-05,2023-07
34,Nyabihu,Rambura,3,Western Province,3409,4.5176877337635506e-05,2023-07
34,Nyabihu,Rugera,3,Western Province,3410,4.739415056054002e-05,2023-07
34,Nyabihu,Rurembo,3,Western Province,3411,4.7389011612786473e-05,2023-07
34,Nyabihu,Shyira,3,Western Province,3412,4.985206807441081e-05,2023-07
35,Ngororero,Bwira,3,Western Province,3501,4.898800072463892e-05,2023-07
35,Ngororero,Gatumba,3,Western Province,3502,4.8450618184768856e-05,2023-07
35,Ngororero,Hindiro,3,Western Province,3503,4.7786571659946844e-05,2023-07
35,Ngororero,Kabaya,3,Western Province,3504,4.830288503337806e-05,2023-07
35,Ngororero,Kageyo,3,Iburengerazuba,3505,4.636855847470671e-05,2023-07
35,Ngororero,Kavumu,3,Western Province,3506,4.754683652237398e-05,2023-07
35,Ngororero,Matyazo,3,Western Province,3507,5.166062047254145e-05,2023-07
35,Ngororero,Muhanda,3,Western Province,3508,4.589722786811143e-05,2023-07
35,Ngororero,Muhororo,3,Western Province,3509,4.857555394171264e-05,2023-07
35,Ngororero,Ndaro,3,Western Province,3510,4.8232506598264974e-05,2023-07
35,Ngororero,Ngororero,3,Iburengerazuba,3511,4.821447989046969e-05,2023-07
35,Ngororero,Nyange,3,Western Province,3512,5.099438693891423e-05,2023-07
35,Ngororero,Sovu,3,Western Province,3513,4.722370573265534e-05,2023-07
36,Rusizi,Bugarama,3,Western Province,3601,5.6336000996758534e-05,2023-07
36,Rusizi,Butare,3,Western Province,3602,4.3501525880294906e-05,2023-07
36,Rusizi,Bweyeye,3,Western Province,3603,4.640236737062065e-05,2023-07
36,Rusizi,Gashonga,3,Western Province,3604,5.249030817044557e-05,2023-07
36,Rusizi,Giheke,3,Western Province,3605,4.537391823420628e-05,2023-07
36,Rusizi,Gihundwe,3,Western Province,3606,4.650679447113175e-05,2023-07
36,Rusizi,Gikundamvura,3,Western Province,3607,5.415605595193571e-05,2023-07
36,Rusizi,Gitambi,3,Western Province,3608,5.206005200946011e-05,2023-07
36,Rusizi,Kamembe,3,Western Province,3609,4.815185382846636e-05,2023-07
36,Rusizi,Muganza,3,Western Province,3610,5.3318147285021764e-05,2023-07
36,Rusizi,Mururu,3,Western Province,3611,4.892613668476109e-05,2023-07
36,Rusizi,Nkanka,3,Western Province,3612,5.0395736000256354e-05,2023-07
36,Rusizi,Nkombo,3,Western Province,3613,5.3841256160082615e-05,2023-07
36,Rusizi,Nkungu,3,Western Province,3614,4.987649918110502e-05,2023-07
36,Rusizi,Nyakabuye,3,Western Province,3615,5.277626441819979e-05,2023-07
36,Rusizi,Nyakarenzo,3,Western Province,3616,5.0900151830229294e-05,2023-07
36,Rusizi,Nzahaha,3,Western Province,3617,5.3092023927023394e-05,2023-07
36,Rusizi,Rwimbogo,3,Western Province,3618,5.1936647502008776e-05,2023-07
37,Nyamasheke,Bushekeri,3,Western Province,3701,5.025933701181055e-05,2023-07
37,Nyamasheke,Bushenge,3,Western Province,3702,4.756290599489548e-05,2023-07
37,Nyamasheke,Cyato,3,Western Province,3703,4.766604898082354e-05,2023-07
37,Nyamasheke,Gihombo,3,Western Province,3704,5.427729948854756e-05,2023-07
37,Nyamasheke,Kagano,3,Western Province,3705,5.38864099222647e-05,2023-07
37,Nyamasheke,Kanjongo,3,Western Province,3706,5.101208224607618e-05,2023-07
37,Nyamasheke,Karambi,3,Western Province,3707,5.05935380495543e-05,2023-07
37,Nyamasheke,Karengera,3,Western Province,3708,5.1686384454035115e-05,2023-07
37,Nyamasheke,Kirimbi,3,Western Province,3709,5.250474812816376e-05,2023-07
37,Nyamasheke,Macuba,3,Western Province,3710,5.344336802701845e-05,2023-07
37,Nyamasheke,Mahembe,3,Western Province,3711,5.114258655470081e-05,2023-07
37,Nyamasheke,Nyabitekeri,3,Western Province,3712,5.559420699082591e-05,2023-07
37,Nyamasheke,Rangiro,3,Western Province,3713,4.920604219284236e-05,2023-07
37,Nyamasheke,Ruharambuga,3,Western Province,3714,4.6465478673192124e-05,2023-07
37,Nyamasheke,Shangi,3,Western Province,3715,5.3916270096964146e-05,2023-07
41,Rulindo,Base,4,Northern Province,4101,5.1681211632527985e-05,2023-07
41,Rulindo,Burega,4,Northern Province,4102,5.1791494570708646e-05,2023-07
41,Rulindo,Bushoki,4,Northern Province,4103,4.8968952601674255e-05,2023-07
41,Rulindo,Buyoga,4,Northern Province,4104,5.253238392978326e-05,2023-07
41,Rulindo,Cyinzuzi,4,Northern Province,4105,5.256014761342467e-05,2023-07
41,Rulindo,Cyungo,4,Northern Province,4106,4.938825990642487e-05,2023-07
41,Rulindo,Kinihira,4,Northern Province,4107,5.000670394393132e-05,2023-07
41,Rulindo,Kisaro,4,Northern Province,4108,4.915889032095195e-05,2023-07
41,Rulindo,Masoro,4,Northern Province,4109,5.287012271158788e-05,2023-07
41,Rulindo,Mbogo,4,Northern Province,4110,5.12090047900802e-05,2023-07
41,Rulindo,Murambi,4,Northern Province,4111,5.3586652327026704e-05,2023-07
41,Rulindo,Ngoma,4,Northern Province,4112,5.180285826443758e-05,2023-07
41,Rulindo,Ntarabana,4,Northern Province,4113,5.489627069699958e-05,2023-07
41,Rulindo,Rukozo,4,Northern Province,4114,4.904962148717599e-05,2023-07
41,Rulindo,Rusiga,4,Northern Province,4115,5.1315217797273264e-05,2023-07
41,Rulindo,Shyrongi,4,Northern Province,4116,5.292131504474145e-05,2023-07
41,Rulindo,Tumba,4,Northern Province,4117,4.906268669185159e-05,2023-07
42,Gakenke,Busengo,4,Northern Province,4201,4.879620624203243e-05,2023-07
42,Gakenke,Coko,4,Northern Province,4202,5.0297505490886524e-05,2023-07
42,Gakenke,Cyabingo,4,Northern Province,4203,4.773764632763194e-05,2023-07
42,Gakenke,Gakenke,4,Northern Province,4204,4.8614047180060036e-05,2023-07
42,Gakenke,Gashenyi,4,Northern Province,4205,5.010591314448869e-05,2023-07
42,Gakenke,Janja,4,Northern Province,4206,4.802266758597239e-05,2023-07
42,Gakenke,Kamubuga,4,Northern Province,4207,4.6733351576049294e-05,2023-07
42,Gakenke,Karambo,4,Northern Province,4208,4.81677442082163e-05,2023-07
42,Gakenke,Kivuruga,4,Northern Province,4209,4.774045819922599e-05,2023-07
42,Gakenke,Mataba,4,Northern Province,4210,4.92610710196471e-05,2023-07
42,Gakenke,Minazi,4,Northern Province,4211,5.135484321201282e-05,2023-07
42,Gakenke,Mugunga,4,Northern Province,4212,4.954500117617846e-05,2023-07
42,Gakenke,Muhondo,4,Northern Province,4213,5.041085163076746e-05,2023-07
42,Gakenke,Muyongwe,4,Northern Province,4214,4.834629459703228e-05,2023-07
42,Gakenke,Muzo,4,Northern Province,4215,4.87692126514154e-05,2023-07
42,Gakenke,Nemba,4,Northern Province,4216,4.734629425127408e-05,2023-07
42,Gakenke,Ruli,4,Northern Province,4217,5.094319198244641e-05,2023-07
42,Gakenke,Rusasa,4,Northern Province,4218,4.939358611799723e-05,2023-07
42,Gakenke,Rushashi,4,Northern Province,4219,4.9152045937130496e-05,2023-07
43,Musanze,Busogo,4,Northern Province,4301,4.651078303865978e-05,2023-07
43,Musanze,Cyuve,4,Northern Province,4302,4.6708488244937136e-05,2023-07
43,Musanze,Gacaca,4,Northern Province,4303,5.0160751236258694e-05,2023-07
43,Musanze,Gashaki,4,Northern Province,4304,4.951203588830557e-05,2023-07
43,Musanze,Gataraga,4,Northern Province,4305,4.138282484500864e-05,2023-07
43,Musanze,Kimonyi,4,Northern Province,4306,5.060050773694749e-05,2023-07
43,Musanze,Kinigi,4,Northern Province,4307,4.493024288728042e-05,2023-07
43,Musanze,Muhoza,4,Northern Province,4308,5.076552478247601e-05,2023-07
43,Musanze,Muko,4,Northern Province,4309,5.054556631624856e-05,2023-07
43,Musanze,Musanze,4,Northern Province,4310,4.793966705429429e-05,2023-07
43,Musanze,Nkotsi,4,Northern Province,4311,4.873515641633322e-05,2023-07
43,Musanze,Nyange,4,Northern Province,4312,4.186454885172775e-05,2023-07
43,Musanze,Remera,4,Northern Province,4313,4.978296218903145e-05,2023-07
43,Musanze,Rwaza,4,Northern Province,4314,5.0569582881132104e-05,2023-07
43,Musanze,Shingiro,4,Northern Province,4315,4.50954513806152e-05,2023-07
44,Burera,Bungwe,4,Northern Province,4401,4.673381398130147e-05,2023-07
44,Burera,Butaro,4,Northern Province,4402,4.700751993107735e-05,2023-07
44,Burera,Cyanika,4,Northern Province,4403,4.4097485146593236e-05,2023-07
44,Burera,Cyeru,4,Northern Province,4404,4.890930118736087e-05,2023-07
44,Burera,Gahunga,4,Northern Province,4405,4.2643145501032384e-05,2023-07
44,Burera,Gatebe,4,Northern Province,4406,4.679962190253902e-05,2023-07
44,Burera,Gitovu,4,Northern Province,4407,4.838485083218484e-05,2023-07
44,Burera,Kagogo,4,Northern Province,4408,4.613137905237408e-05,2023-07
44,Burera,Kinoni,4,Northern Province,4409,4.881545058826827e-05,2023-07
44,Burera,Kinyababa,4,Northern Province,4410,4.5489122658899176e-05,2023-07
44,Burera,Kivuye,4,Northern Province,4411,4.709470883938097e-05,2023-07
44,Burera,Nemba,4,Northern Province,4412,4.760170905603074e-05,2023-07
44,Burera,Rugarama,4,Northern Province,4413,4.384031594373282e-05,2023-07
44,Burera,Rugengabari,4,Northern Province,4414,4.800218369937378e-05,2023-07
44,Burera,Ruhunde,4,Northern Province,4415,4.76633520514336e-05,2023-07
44,Burera,Rusarabuye,4,Northern Province,4416,4.875305748401193e-05,2023-07
44,Burera,Rwerere,4,Northern Province,4417,4.682487279868117e-05,2023-07
45,Gicumbi,Bukure,4,Northern Province,4501,5.1945688640814665e-05,2023-07
45,Gicumbi,Bwisige,4,Northern Province,4502,4.877166887783219e-05,2023-07
45,Gicumbi,Byumba,4,Northern Province,4503,4.877252796854855e-05,2023-07
45,Gicumbi,Cyumba,4,Northern Province,4504,4.755751101796616e-05,2023-07
45,Gicumbi,Giti,4,Northern Province,4505,4.951247096151008e-05,2023-07
45,Gicumbi,Kageyo,4,Northern Province,4506,5.088918633490787e-05,2023-07
45,Gicumbi,Kaniga,4,Northern Province,4507,4.965393932283634e-05,2023-07
45,Gicumbi,Manyagiro,4,Northern Province,4508,4.627105254540379e-05,2023-07
45,Gicumbi,Miyove,4,Northern Province,4509,4.81546395009389e-05,2023-07
45,Gicumbi,Mukarange,4,Northern Province,4510,4.831641194670689e-05,2023-07
45,Gicumbi,Muko,4,Northern Province,4511,5.160734223699805e-05,2023-07
45,Gicumbi,Mutete,4,Northern Province,4512,5.151626526439142e-05,2023-07
45,Gicumbi,Nyamiyaga,4,Northern Province,4513,5.021200734288538e-05,2023-07
45,Gicumbi,Nyankenke,4,Northern Province,4514,4.764497117358631e-05,2023-07
45,Gicumbi,Rubaya,4,Northern Province,4515,4.812279360877259e-05,2023-07
45,Gicumbi,Rukomo,4,Northern Province,4516,4.969460927372388e-05,2023-07
45,Gicumbi,Rushaki,4,Northern Province,4517,4.868270569492266e-05,2023-07
45,Gicumbi,Rutare,4,Northern Province,4518,5.297067939712411e-05,2023-07
45,Gicumbi,Ruvune,4,Northern Province,4519,5.1015384750642945e-05,2023-07
45,Gicumbi,Rwamiko,4,Northern Province,4520,5.169519890253213e-05,2023-07
45,Gicumbi,Shangasha,4,Northern Province,4521,4.756072692782671e-05,2023-07
51,Rwamagana,Fumbwe,5,Eastern Province,5101,5.18858330116632e-05,2023-07
51,Rwamagana,Gahengeri,5,Eastern Province,5102,5.0156931358974724e-05,2023-07
51,Rwamagana,Gishali,5,Eastern Province,5103,5.152477531657289e-05,2023-07
51,Rwamagana,Karenge,5,Eastern Province,5104,4.957792243684727e-05,2023-07
51,Rwamagana,Kigabiro,5,Eastern Province,5105,5.005719720673539e-05,2023-07
51,Rwamagana,Muhazi,5,Eastern Province,5106,5.29658393972167e-05,2023-07
51,Rwamagana,Munyaga,5,Eastern Province,5107,5.266996511845738e-05,2023-07
51,Rwamagana,Munyiginya,5,Eastern Province,5108,5.033690833027656e-05,2023-07
51,Rwamagana,Musha,5,Eastern Province,5109,5.181610381847589e-05,2023-07
51,Rwamagana,Muyumbu,5,Eastern Province,5110,4.8457853974073815e-05,2023-07
51,Rwamagana,Mwulire,5,Eastern Province,5111,4.9250572343752136e-05,2023-07
51,Rwamagana,Nyakaliro,5,Eastern Province,5112,4.973724624234924e-05,2023-07
51,Rwamagana,Nzige,5,Eastern Province,5113,4.810072593559169e-05,2023-07
51,Rwamagana,Rubona,5,Eastern Province,5114,5.102853564913268e-05,2023-07
52,Nyagatare,Gatunda,5,Eastern Province,5201,5.1054960486009726e-05,2023-07
52,Nyagatare,Karama,5,Eastern Province,5202,5.2623513015183476e-05,2023-07
52,Nyagatare,Karangazi,5,Eastern Province,5203,5.9586304113402465e-05,2023-07
52,Nyagatare,Katabagemu,5,Eastern Province,5204,5.5208584461272576e-05,2023-07
52,Nyagatare,Kiyombe,5,Eastern Province,5205,4.946629367140935e-05,2023-07
52,Nyagatare,Matimba,5,Eastern Province,5206,5.8499198177921085e-05,2023-07
52,Nyagatare,Mimuri,5,Eastern Province,5207,5.054502050780231e-05,2023-07
52,Nyagatare,Mukama,5,Eastern Province,5208,5.0883468862867334e-05,2023-07
52,Nyagatare,Musheri,5,Eastern Province,5209,5.517135432755104e-05,2023-07
52,Nyagatare,Nyagatare,5,Eastern Province,5210,5.426073227304283e-05,2023-07
52,Nyagatare,Rukomo,5,Eastern Province,5211,5.313444059792675e-05,2023-07
52,Nyagatare,Rwempasha,5,Eastern Province,5212,5.2467788238918606e-05,2023-07
52,Nyagatare,Rwimiyaga,5,Eastern Province,5213,5.499614346870591e-05,2023-07
52,Nyagatare,Tabagwe,5,Eastern Province,5214,5.2448160553371674e-05,2023-07
53,Gatsibo,Gasange,5,Eastern Province,5301,4.7881200973924044e-05,2023-07
53,Gatsibo,Gatsibo,5,Eastern Province,5302,5.2545804191099346e-05,2023-07
53,Gatsibo,Gitoki,5,Eastern Province,5303,5.3123844080933e-05,2023-07
53,Gatsibo,Kabarore,5,Eastern Province,5304,5.791656575856874e-05,2023-07
53,Gatsibo,Kageyo,5,Eastern Province,5305,4.872375017615534e-05,2023-07
53,Gatsibo,Kiramuruzi,5,Eastern Province,5306,5.080857692644828e-05,2023-07
53,Gatsibo,Kiziguro,5,Eastern Province,5307,4.967369167417694e-05,2023-07
53,Gatsibo,Muhura,5,Eastern Province,5308,4.741178161691747e-05,2023-07
53,Gatsibo,Murambi,5,Eastern Province,5309,4.889427626617292e-05,2023-07
53,Gatsibo,Ngarama,5,Eastern Province,5310,5.422968075951506e-05,2023-07
53,Gatsibo,Nyagihanga,5,Eastern Province,5311,5.142017803559897e-05,2023-07
53,Gatsibo,Remera,5,Eastern Province,5312,4.980644673438076e-05,2023-07
53,Gatsibo,Rugarama,5,Eastern Province,5313,5.2454272007884935e-05,2023-07
53,Gatsibo,Rwimbogo,5,Eastern Province,5314,5.848351045388431e-05,2023-07
54,Kayonza,Gahini,5,Eastern Province,5401,5.215918307632841e-05,2023-07
54,Kayonza,Kabare,5,Eastern Province,5402,5.200085860712188e-05,2023-07
54,Kayonza,Kabarondo,5,Eastern Province,5403,5.004146259541161e-05,2023-07
54,Kayonza,Mukarange,5,Eastern Province,5404,4.862092029582606e-05,2023-07
54,Kayonza,Murama,5,Eastern Province,5405,5.0589742113941235e-05,2023-07
54,Kayonza,Murundi,5,Eastern Province,5406,5.566088489999984e-05,2023-07
54,Kayonza,Mwiri,5,Eastern Province,5407,5.359683613265091e-05,2023-07
54,Kayonza,Ndego,5,Eastern Province,5408,5.5476512497740015e-05,2023-07
54,Kayonza,Nyamirama,5,Eastern Province,5409,4.935363458036508e-05,2023-07
54,Kayonza,Rukara,5,Eastern Province,5410,5.0212427009409406e-05,2023-07
54,Kayonza,Ruramira,5,Eastern Province,5411,4.857790332448162e-05,2023-07
54,Kayonza,Rwinkwavu,5,Eastern Province,5412,5.012763548234554e-05,2023-07
55,Kirehe,Gahara,5,Eastern Province,5501,5.16064809299044e-05,2023-07
55,Kirehe,Gatore,5,Eastern Province,5502,5.05839694850093e-05,2023-07
55,Kirehe,Kigarama,5,Eastern Province,5503,5.333151495727632e-05,2023-07
55,Kirehe,Kigina,5,Eastern Province,5504,5.100156754354961e-05,2023-07
55,Kirehe,Kirehe,5,Eastern Province,5505,4.9294022323519124e-05,2023-07
55,Kirehe,Mahama,5,Eastern Province,5506,6.756884982227916e-05,2023-07
55,Kirehe,Mpanga,5,Eastern Province,5507,6.128723310488155e-05,2023-07
55,Kirehe,Musaza,5,Eastern Province,5508,5.138605137543197e-05,2023-07
55,Kirehe,Mushikiri,5,Eastern Province,5509,5.145446073213775e-05,2023-07
55,Kirehe,Nasho,5,Eastern Province,5510,5.3750779685670064e-05,2023-07
55,Kirehe,Nyamugari,5,Eastern Province,5511,5.9023679205296945e-05,2023-07
55,Kirehe,Nyarubuye,5,Eastern Province,5512,5.501883489659201e-05,2023-07
56,Ngoma,Gashanda,5,Eastern Province,5601,5.021511099394104e-05,2023-07
56,Ngoma,Jarama,5,Eastern Province,5602,4.958423178347922e-05,2023-07
56,Ngoma,Karembo,5,Eastern Province,5603,5.189599921791725e-05,2023-07
56,Ngoma,Kazo,5,Eastern Province,5604,4.8932807195058175e-05,2023-07
56,Ngoma,Kibungo,5,Eastern Province,5605,4.872876388385581e-05,2023-07
56,Ngoma,Mugesera,5,Eastern Province,5606,5.131875558113904e-05,2023-07
56,Ngoma,Murama,5,Eastern Province,5607,4.974355545211814e-05,2023-07
56,Ngoma,Mutenderi,5,Eastern Province,5608,5.071314802954483e-05,2023-07
56,Ngoma,Remera,5,Eastern Province,5609,4.926215741305763e-05,2023-07
56,Ngoma,Rukira,5,Eastern Province,5610,5.0819381787363174e-05,2023-07
56,Ngoma,Rukumberi,5,Eastern Province,5611,5.211819248774457e-05,2023-07
56,Ngoma,Rurenge,5,Eastern Province,5612,5.0995776652593964e-05,2023-07
56,Ngoma,Sake,5,Eastern Province,5613,5.020699640813983e-05,2023-07
56,Ngoma,Zaza,5,Eastern Province,5614,5.124228203771916e-05,2023-07
57,Bugesera,Gashora,5,Eastern Province,5701,5.223891631307574e-05,2023-07
57,Bugesera,Juru,5,Eastern Province,5702,5.357156821900885e-05,2023-07
57,Bugesera,Kamabuye,5,Eastern Province,5703,4.919063310701685e-05,2023-07
57,Bugesera,Mareba,5,Eastern Province,5704,5.156531668524318e-05,2023-07
57,Bugesera,Mayange,5,Eastern Province,5705,5.036101502732928e-05,2023-07
57,Bugesera,Musenyi,5,Eastern Province,5706,5.089008950048377e-05,2023-07
57,Bugesera,Mwogo,5,Eastern Province,5707,5.1527121146264586e-05,2023-07
57,Bugesera,Ngeruka,5,Eastern Province,5708,4.979866032422176e-05,2023-07
57,Bugesera,Ntarama,5,Eastern Province,5709,5.160608504148425e-05,2023-07
57,Bugesera,Nyamata,5,Eastern Province,5710,5.2603316678890967e-05,2023-07
57,Bugesera,Nyarugenge,5,Eastern Province,5711,5.063851456113721e-05,2023-07
57,Bugesera,Rilima,5,Eastern Province,5712,5.261981969261698e-05,2023-07
57,Bugesera,Ruhuha,5,Eastern Province,5713,5.19895360017701e-05,2023-07
57,Bugesera,Rweru,5,Eastern Province,5714,5.1277587593003046e-05,2023-07
57,Bugesera,Shyara,5,Eastern Province,5715,5.127742208914155e-05,2023-07
11,Nyarugenge,Gitega,1,Kigali City,1101,5.367345102204564e-05,2023-08
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.5883564944848125e-05,2023-08
11,Nyarugenge,Kigali,1,Kigali City,1103,5.3540489520383754e-05,2023-08
11,Nyarugenge,Kimisagara,1,Kigali City,1104,5.391700767035647e-05,2023-08
11,Nyarugenge,Mageregere,1,Kigali City,1105,5.317602852770727e-05,2023-08
11,Nyarugenge,Muhima,1,Kigali City,1106,5.543428918176646e-05,2023-08
11,Nyarugenge,Nyakabanda,1,Kigali City,1107,5.248641606407388e-05,2023-08
11,Nyarugenge,Nyamirambo,1,Kigali City,1108,5.2138489365097755e-05,2023-08
11,Nyarugenge,Nyarugenge,1,Kigali City,1109,5.328675075100051e-05,2023-08
11,Nyarugenge,Rwezamenyo,1,Kigali City,1110,5.186892536705044e-05,2023-08
12,Gasabo,Bumbogo,1,Kigali City,1201,5.140073099208206e-05,2023-08
12,Gasabo,Gatsata,1,Kigali City,1202,5.7549146250590307e-05,2023-08
12,Gasabo,Gikomero,1,Kigali City,1203,4.790810369747977e-05,2023-08
12,Gasabo,Gisozi,1,Kigali City,1204,5.831466155260787e-05,2023-08
12,Gasabo,Jabana,1,Kigali City,1205,5.872075383909119e-05,2023-08
12,Gasabo,Jali,1,Kigali City,1206,5.6501780329054486e-05,2023-08
12,Gasabo,Kacyiru,1,Kigali City,1207,5.704502544026132e-05,2023-08
12,Gasabo,Kimihurura,1,Kigali City,1208,5.657695682296026e-05,2023-08
12,Gasabo,Kimironko,1,Kigali City,1209,5.43854145917321e-05,2023-08
12,Gasabo,Kinyinya,1,Kigali City,1210,5.408644636944427e-05,2023-08
12,Gasabo,Ndera,1,Kigali City,1211,5.2895218830217856e-05,2023-08
12,Gasabo,Nduba,1,Kigali City,1212,5.246858790360647e-05,2023-08
12,Gasabo,Remera,1,Kigali City,1213,5.581442684635149e-05,2023-08
12,Gasabo,Rusororo,1,Kigali City,1214,5.1533414275732645e-05,2023-08
12,Gasabo,Rutunga,1,Kigali City,1215,4.852718401974432e-05,2023-08
13,Kicukiro,Gahanga,1,Kigali City,1301,5.257157110053565e-05,2023-08
13,Kicukiro,Gatenga,1,Kigali City,1302,5.2197647614741885e-05,2023-08
13,Kicukiro,Gikondo,1,Kigali City,1303,5.4276647764060104e-05,2023-08
13,Kicukiro,Kagarama,1,Kigali City,1304,5.3138685310162336e-05,2023-08
13,Kicukiro,Kanombe,1,Kigali City,1305,5.369181682908915e-05,2023-08
13,Kicukiro,Kicukiro,1,Kigali City,1306,5.561111800409351e-05,2023-08
13,Kicukiro,Kigarama,1,Kigali City,1307,5.254759615146643e-05,2023-08
13,Kicukiro,Masaka,1,Kigali City,1308,4.9712848738381816e-05,2023-08
13,Kicukiro,Niboye,1,Kigali City,1309,5.468638327476847e-05,2023-08
13,Kicukiro,Nyarugunga,1,Kigali City,1310,5.417030754591279e-05,2023-08
