Dist_ID,District,Name,Prov_ID,Province,Sect_ID,NO2_mean,year,month,date,CO_mean,SO2_mean,O3_mean,AER_mean,poor_percent,avg_deprivation_intensity,poverty_index,NO2_µg_m3,SO2_µg_m3,O3_µg_m3,CO_mg_m3,NO2_EF,CO_EF,SO2_EF,O3_EF,AER_EF,AQI
12,Gasabo,Gikomero,1,Kigali City,1203,-0.017347883170180562,2022,12,2022-12,-0.6115588714022353,0.12849001217585082,0.8559593653247856,0.4183213862531596,,,,-9.977201308250096e-05,0.001029044385013345,0.005135756191948714,-0.0021412204984970766,-9.977201308250097e-06,-0.0005353051246242692,2.5726109625333626e-05,8.559593653247856e-05,0.6850034241385948,68.50034241385949
12,Gasabo,Gikomero,1,Kigali City,1203,-0.736689094089097,2023,1,2023-01,-0.13059269363479328,-0.2796543677141551,0.06306936345572282,0.6245025344337299,,,,-0.004236883152379919,-0.0022396819174307393,0.0003784161807343369,-0.00045723766858882004,-0.0004236883152379919,-0.00011430941714720501,-5.599204793576848e-05,6.3069363455722814e-06,0.7208088870215584,72.08088870215585
12,Gasabo,Gikomero,1,Kigali City,1203,-1.4581853125844522,2023,2,2023-02,0.5606206611704175,0.7130086166639014,0.09871529183561537,1.3019385089626767,,,,-0.00838638827900133,0.0057103077587070195,0.0005922917510136922,0.0019628730899229245,-0.0008386388279001331,0.0004907182724807311,0.00014275769396767548,9.871529183561536e-06,0.8384525651930343,83.84525651930343
12,Gasabo,Gikomero,1,Kigali City,1203,-0.8467335600847105,2023,3,2023-03,0.1746842660246463,0.005699982479000223,0.9020727658413397,0.4804217439218331,,,,-0.004869776387437191,4.5649734678693034e-05,0.005412436595048038,0.0006116132864187929,-0.0004869776387437191,0.00015290332160469822,1.1412433669673258e-06,9.020727658413397e-05,0.6957877857116379,69.5787785711638
12,Gasabo,Gikomero,1,Kigali City,1203,-1.0175687413327537,2023,4,2023-04,-1.9242618873500177,-1.0765727550874133,0.6743144939950634,0.18622657542353402,,,,-0.005852292223589999,-0.008622002052306321,0.00404588696397038,-0.00673732193308425,-0.000585229222359,-0.0016843304832710624,-0.00021555005130765803,6.743144939950634e-05,0.6446977889831897,64.46977889831898
12,Gasabo,Gikomero,1,Kigali City,1203,-0.241962474574367,2023,5,2023-05,-1.2337957682204355,-0.0241011542238092,0.3017222785040369,0.31394482180539685,,,,-0.0013915866818958282,-0.0001930201188899319,0.0018103336710242213,-0.0043198274334818,-0.00013915866818958283,-0.00107995685837045,-4.8255029722482975e-06,3.017222785040369e-05,0.666877367332894,66.6877367332894
12,Gasabo,Gikomero,1,Kigali City,1203,0.9965994526697957,2023,6,2023-06,-0.38501363286613327,-0.4707839747893412,0.03585497003922858,0.9404081337492907,,,,0.0057316926021671625,-0.003770391158094136,0.00021512982023537148,-0.0013480289820725492,0.0005731692602167162,-0.0003370072455181373,-9.42597789523534e-05,3.585497003922858e-06,0.7756691218714852,77.56691218714852
12,Gasabo,Gikomero,1,Kigali City,1203,1.7995560964450295,2023,7,2023-07,-0.29602961651345056,-1.1928489434044511,-0.019935983251913692,1.3625674217173551,,,,0.010349696999679475,-0.009553228975490397,-0.00011961589951148216,-0.001036473694817719,0.0010349696999679475,-0.00025911842370442975,-0.00023883072438725994,-1.9935983251913693e-06,0.8489813953233761,84.89813953233761
12,Gasabo,Gikomero,1,Kigali City,1203,0.7514720356202689,2023,8,2023-08,0.4151493350901634,0.7990877056553831,0.7528003077949322,1.3967376701284004,,,,0.0043219035448610705,0.006399693662667548,0.004516801846769593,0.0014535416094844347,0.0004321903544861071,0.0003633854023711087,0.0001599923415666887,7.528003077949321e-05,0.8549154080688665,85.49154080688665
12,Gasabo,Gikomero,1,Kigali City,1203,0.33279876088378196,2023,9,2023-09,0.24657272652195805,-0.4576044600832819,0.6505634195048395,0.8493314597717814,,,,0.001914008873532851,-0.003664839719691984,0.0039033805170290373,0.0008633127587350057,0.00019140088735328508,0.00021582818968375142,-9.16209929922996e-05,6.505634195048396e-05,0.7598527269276103,75.98527269276103
12,Gasabo,Gikomero,1,Kigali City,1203,-0.36188701229810527,2023,10,2023-10,-0.6067631066603933,-0.5700160160888675,0.057563449799384776,0.7708752136616901,,,,-0.002081302679479478,-0.004565115768851717,0.0003453806987963087,-0.002124429327194702,-0.0002081302679479478,-0.0005311073317986755,-0.00011412789422129293,5.756344979938478e-06,0.7462279982226789,74.6227998222679
12,Gasabo,Gikomero,1,Kigali City,1203,-0.9466610233038953,2023,11,2023-11,-0.8836008109039516,-0.06145971787515549,-1.1366513020676416,0.08408061179366967,,,,-0.005444484210276528,-0.0004922155155326515,-0.00681990781240585,-0.0030937073391774607,-0.0005444484210276528,-0.0007734268347943652,-1.2305387888316286e-05,-0.00011366513020676417,0.6269590987990097,62.69590987990097
12,Gasabo,Gikomero,1,Kigali City,1203,-0.44784135643756934,2023,12,2023-12,-0.023426374586418545,-0.5344284083448143,-1.459797561193594,0.2523815342510503,,,,-0.0025756476012115705,-0.00428010351533153,-0.008758785367161565,-8.202159402069794e-05,-0.00025756476012115705,-2.0505398505174485e-05,-0.00010700258788328826,-0.00014597975611935942,0.6561862734723154,65.61862734723154
12,Gasabo,Gikomero,1,Kigali City,1203,-0.5295747291028029,2024,1,2024-01,2.434888222903588,-1.0389028598374754,-2.2018939553055947,0.8724743083893999,,,,-0.003045716660752495,-0.00832031327872338,-0.013211363731833568,0.008525152390441187,-0.00030457166607524954,0.002131288097610297,-0.0002080078319680845,-0.00022018939553055948,0.7638717190347766,76.38717190347765
12,Gasabo,Gikomero,1,Kigali City,1203,-0.958588699412765,2024,2,2024-02,0.3438971948897224,0.039907178175191904,-1.9816638254553165,0.5441388510708683,,,,-0.005513083257497665,0.0003196066132105681,-0.011889982952731899,0.0012040700536076407,-0.0005513083257497665,0.00030101751340191017,7.990165330264202e-06,-0.00019816638254553166,0.7068529123498725,70.68529123498725
12,Gasabo,Gikomero,1,Kigali City,1203,-0.5066527440839599,2024,3,2024-03,-0.8526132862345963,-0.28910896431250405,-1.4499764184469368,0.5326842594196503,,,,-0.002913886594412874,-0.0023154014179377668,-0.00869985851068162,-0.002985212268428881,-0.0002913886594412874,-0.0007463030671072202,-5.788503544844417e-05,-0.00014499764184469367,0.7048637054809301,70.48637054809302
12,Gasabo,Gikomero,1,Kigali City,1203,-0.873456661560699,2024,4,2024-04,-1.534885261978214,2.879709709053335,-0.9760751965930556,-0.0590425348605079,,,,-0.00502346762480097,0.02306287513238089,-0.005856451179558334,-0.005374017023501223,-0.0005023467624800969,-0.0013435042558753057,0.0005765718783095222,-9.760751965930557e-05,0.6021043021289909,60.21043021289909
12,Gasabo,Gikomero,1,Kigali City,1203,-0.5695420427556408,2024,5,2024-05,-1.0177251394708935,0.6092779224756137,-0.27959212053485494,0.4747879018780667,,,,-0.003275578673398379,0.004879554561626571,-0.0016775527232091296,-0.003563310144572466,-0.0003275578673398379,-0.0008908275361431165,0.00012198886404066428,-2.7959212053485493e-05,0.6948094114811778,69.48094114811778
12,Gasabo,Gikomero,1,Kigali City,1203,0.8577998775057947,2024,6,2024-06,-0.10860951271285858,0.21256918780720993,0.9187682715518944,0.7466492940623484,,,,0.004933421545505201,0.0017024134828509923,0.005512609629311367,-0.00038026905638589614,0.0004933421545505201,-9.506726409647404e-05,4.256033707127481e-05,9.187682715518945e-05,0.7420209197740701,74.20209197740701
12,Gasabo,Gikomero,1,Kigali City,1203,1.4576637925017712,2024,7,2024-07,0.9496826465318399,-0.675209282048913,1.0375030145198099,1.3336475323661294,,,,0.008383388886625811,-0.005407582337609231,0.00622501808711886,0.0033250763661696043,0.0008383388886625811,0.0008312690915424011,-0.00013518955844023077,0.00010375030145198099,0.8439591610702336,84.39591610702337
12,Gasabo,Gikomero,1,Kigali City,1203,0.6629951399453518,2024,8,2024-08,1.6375206732429306,0.3061015472801623,1.2840026980569894,0.9134137058914955,,,,0.003813050798610704,0.0024514907667799995,0.007704016188341937,0.005733369257191811,0.0003813050798610704,0.0014333423142979527,6.128726916949999e-05,0.00012840026980569895,0.770981263678637,77.0981263678637
12,Gasabo,Gikomero,1,Kigali City,1203,-0.04830484608436649,2024,9,2024-09,0.825261556963641,-0.8213070773166699,2.0657343794993905,0.9274023717516358,,,,-0.0002778132460427128,-0.006577643055459878,0.012394406276996343,0.0028894470263189486,-2.7781324604271282e-05,0.0007223617565797372,-0.00016444107638649696,0.00020657343794993905,0.7734105384239633,77.34105384239633
12,Gasabo,Gikomero,1,Kigali City,1203,-0.3406141694837975,2024,10,2024-10,0.708791598757544,0.7835495807344789,1.5519511176507685,0.22590354699951654,,,,-0.0019589572422436907,0.006275252704707257,0.009311706705904612,0.0024816565851498514,-0.00019589572422436908,0.0006204141462874628,0.00015688131761768144,0.00015519511176507686,0.6515881004670895,65.15881004670895
12,Gasabo,Gikomero,1,Kigali City,1203,-0.4383343676301155,2024,11,2024-11,0.07310177607401025,0.061940965439778305,0.9589365825867364,0.22408536382081645,,,,-0.0025209705318327016,0.0004960697069658244,0.005753619495520418,0.0002559475934791284,-0.00025209705318327013,6.39868983697821e-05,1.2401742674145612e-05,9.589365825867363e-05,0.6512723543821838,65.12723543821838
12,Gasabo,Gikomero,1,Kigali City,1203,-0.36452004654946624,2024,12,2024-12,0.3637704622379864,-0.6134792752664695,0.03520210083167604,0.0845021894888089,,,,-0.0020964459177176178,-0.0049132021457903375,0.00021121260499005622,0.00127365133091075,-0.0002096445917717618,0.0003184128327276875,-0.00012283005364475844,3.5202100831676037e-06,0.6270323100729248,62.70323100729248
12,Gasabo,Gikomero,1,Kigali City,1203,-0.7466959213418106,2025,1,2025-01,1.005516911725763,-0.8977675115634234,-0.023405204830248105,0.6366665239844338,,,,-0.004294434917617088,-0.007189995558233566,-0.00014043122898148863,0.0035205660871798277,-0.0004294434917617088,0.0008801415217949569,-0.00017974988895583916,-2.3405204830248106e-06,0.7229212880834879,72.29212880834879
12,Gasabo,Gisozi,1,Kigali City,1204,-0.4869804746014382,2020,1,2020-01,1.254959864718381,-0.16806417108861663,-1.6792515165405455,-0.7907245684997689,,,,-0.002800746454551521,-0.001345983930205958,-0.010075509099243273,0.0043939282263452326,-0.0002800746454551521,0.0010984820565863081,-3.3649598255148955e-05,-0.00016792515165405455,0.4750402415745418,47.504024157454175
12,Gasabo,Gisozi,1,Kigali City,1204,-1.0223500543339552,2020,2,2020-02,0.3210614535470749,0.6416080276164865,-1.1746828795653097,-1.1187098978561405,,,,-0.0058797907499881594,0.005138478291173536,-0.007048097277391858,0.001124116414231696,-0.0005879790749988159,0.000281029103557924,0.0001284619572793384,-0.00011746828795653097,0.41808223818743684,41.808223818743684
12,Gasabo,Gisozi,1,Kigali City,1204,-0.7659309721393006,2020,3,2020-03,0.7024219483917657,1.5524308709242918,-0.30961128393886395,-1.4017699562645842,,,,-0.004405060503516152,0.01243303073751492,-0.0018576677036331837,0.00245935484680667,-0.0004405060503516152,0.0006148387117016675,0.000310825768437873,-3.0961128393886394e-05,0.3689259670907367,36.89259670907367
12,Gasabo,Gisozi,1,Kigali City,1204,-0.7031687514464758,2020,4,2020-04,-0.2286196024766493,2.7989760246155364,-0.37086390688491727,-1.083073533706552,,,,-0.004044099281756543,0.022416299237139677,-0.0022251834413095036,-0.0008004543831713684,-0.00040440992817565433,-0.0002001135957928421,0.0005604074809284919,-3.708639068849173e-05,0.4242708569098642,42.427085690986424
12,Gasabo,Gisozi,1,Kigali City,1204,-0.1973076223340121,2020,5,2020-05,-1.0179699668768614,-0.8139077901680426,-0.8466723286782994,-1.4819358767529758,,,,-0.001134765462948487,-0.006518384014508311,-0.0050800339720697965,-0.003564167346527611,-0.00011347654629484871,-0.0008910418366319027,-0.00016295960036270777,-8.466723286782994e-05,0.3550043359626965,35.50043359626965
12,Gasabo,Gisozi,1,Kigali City,1204,2.0037112314790138,2020,6,2020-06,0.022521972109816102,0.28324159698265605,-0.2070335418963296,-1.003158936680162,,,,0.011523844220043678,0.0022684111398348465,-0.0012422012513779777,7.885505484949363e-05,0.0011523844220043679,1.9713763712373407e-05,5.6710278495871164e-05,-2.0703354189632964e-05,0.4381488431510187,43.81488431510187
12,Gasabo,Gisozi,1,Kigali City,1204,1.8083298441148292,2020,7,2020-07,0.9858191011467645,2.7462042540725973,0.049298479987809965,-1.4978939474514656,,,,0.01040015701596541,0.021993663319803913,0.0002957908799268598,0.0034515991278901096,0.0010400157015965409,0.0008628997819725274,0.0005498415829950979,4.929847998780997e-06,0.35223305394627236,35.22330539462723
12,Gasabo,Gisozi,1,Kigali City,1204,2.278310242941267,2020,8,2020-08,1.7500178235633803,-0.6111067280988063,0.424925686208695,-1.1954962530119952,,,,0.013103131784715961,-0.004894201008661314,0.0025495541172521697,0.006127249904751286,0.001310313178471596,0.0015318124761878214,-0.00012235502521653284,4.249256862086949e-05,0.40474750310756835,40.47475031075683
12,Gasabo,Gisozi,1,Kigali City,1204,1.3105710833330697,2020,9,2020-09,1.1886474104980862,-0.1299651767965828,0.658695623737402,-0.7662581883090188,,,,0.007537421943019317,-0.0010408586096696325,0.003952173742424412,0.004161751746006424,0.0007537421943019317,0.001040437936501606,-2.602146524174081e-05,6.586956237374019e-05,0.4792890784615746,47.92890784615746
12,Gasabo,Gisozi,1,Kigali City,1204,0.4108880803743777,2020,10,2020-10,0.264349978460217,-0.9377594855703563,1.2178277185067885,-0.42388862174312647,,,,0.0023631200722531395,-0.00751028128006159,0.007306966311040731,0.0009255553620838349,0.00023631200722531396,0.00023138884052095873,-0.00018775703200153975,0.00012178277185067885,0.5387450516002796,53.874505160027965
12,Gasabo,Gisozi,1,Kigali City,1204,0.27457735707053765,2020,11,2020-11,-0.10525630069223355,0.04156232678041094,0.15156229891400647,-1.4906039147462462,,,,0.0015791630248519297,0.00033286228460261606,0.0009093737934840388,-0.0003685286227986827,0.00015791630248519298,-9.213215569967068e-05,8.321557115065402e-06,1.5156229891400647e-05,0.35349904260598103,35.3499042605981
12,Gasabo,Gisozi,1,Kigali City,1204,0.25014063213833065,2020,12,2020-12,-0.06742437350813359,-0.6393834366525097,-0.516294303841836,-1.2499114170804442,,,,0.0014386213105855741,-0.005120662098290787,-0.0030977658230510164,-0.00023606958774535273,0.00014386213105855742,-5.901739693633818e-05,-0.00012801655245726966,-5.1629430384183604e-05,0.39529775392091193,39.529775392091196
12,Gasabo,Gisozi,1,Kigali City,1204,-0.196235882113249,2021,1,2021-01,0.951175468350503,-0.8287439752669136,-1.3137612929572913,-1.2321133789493304,,,,-0.0011286016170038234,-0.006637203311918893,-0.007882567757743748,0.003330303108562199,-0.00011286016170038233,0.0008325757771405497,-0.00016593008279797231,-0.00013137612929572912,0.39838856508049997,39.83885650805
12,Gasabo,Gisozi,1,Kigali City,1204,0.02952009741375366,2021,2,2021-02,2.6396830491488443,-0.2586368158163569,-0.15316472715338805,-0.6397053074424843,,,,0.00016977746025085072,-0.0020713575986692477,-0.0009189883629203284,0.009242190275832392,1.697774602508507e-05,0.002310547568958098,-5.178393996673119e-05,-1.5316472715338807e-05,0.5012662791832931,50.12662791832931
12,Gasabo,Gisozi,1,Kigali City,1204,-0.04208878189363323,2021,3,2021-03,0.3132874876769791,0.7596322590697084,0.30945973489418765,-1.1606173620059719,,,,-0.0002420631068657581,0.006083704854824527,0.001856758409365126,0.0010968978162290233,-2.420631068657581e-05,0.0002742244540572558,0.00015209262137061316,3.0945973489418765e-05,0.4108045788797014,41.08045788797014
12,Gasabo,Gisozi,1,Kigali City,1204,-0.5075230397650794,2021,4,2021-04,-1.2099523036978892,-0.8080898115932303,0.28193253210830516,-1.4614865754330724,,,,-0.002918891882448913,-0.006471789278597284,0.001691595192649831,-0.0042363455033222345,-0.0002918891882448913,-0.0010590863758305586,-0.0001617947319649321,2.8193253210830517e-05,0.35855556606231304,35.8555566062313
12,Gasabo,Gisozi,1,Kigali City,1204,0.34742527917106636,2021,5,2021-05,-0.9117395058703582,-1.283542877887874,-0.4595798301281768,-1.8666994068719476,,,,0.0019981296368325953,-0.01027957402328451,-0.002757478980769061,-0.0031922279449285917,0.00019981296368325952,-0.0007980569862321479,-0.0002569893505821127,-4.595798301281768e-05,0.2881862179244387,28.81862179244387
12,Gasabo,Gisozi,1,Kigali City,1204,3.1542172613781974,2021,6,2021-06,0.08034016784507825,0.4713728674444624,-0.056682133833671856,-1.6781506922430727,,,,0.018140692024501356,0.003775107452145838,-0.00034009280300203114,0.00028129101266758023,0.0018140692024501356,7.032275316689506e-05,9.437768630364595e-05,-5.6682133833671856e-06,0.320929628574971,32.0929628574971
12,Gasabo,Gisozi,1,Kigali City,1204,3.473426511689029,2021,7,2021-07,1.5370202864157738,-0.47520096859075334,-0.11763356966620558,1.4247334923640458,,,,0.019976544225351524,-0.0038057657572011954,-0.0007058014179972335,0.005381492277813228,0.0019976544225351524,0.001345373069453307,-9.514414393002989e-05,-1.176335696662056e-05,0.8597771686264251,85.97771686264251
12,Gasabo,Gisozi,1,Kigali City,1204,3.1660803079958315,2021,8,2021-08,1.654463649266993,0.01613002838752965,0.12607891347311512,1.1270122951736639,,,,0.018208919371361022,0.00012918136484862806,0.0007564734808386907,0.00579269085199606,0.0018208919371361023,0.001448172712999015,3.2295341212157013e-06,1.2607891347311512e-05,0.8080748409910403,80.80748409910403
12,Gasabo,Gisozi,1,Kigali City,1204,2.5320644357171562,2021,9,2021-09,1.0547034184732926,0.1539894345597101,0.3336519953924637,-0.08635269872281828,,,,0.014562535585918295,0.001233262884030078,0.002001911972354782,0.003692780343929616,0.0014562535585918295,0.000923195085982404,3.083157210075195e-05,3.336519953924637e-05,0.5973616131531625,59.73616131531625
12,Gasabo,Gisozi,1,Kigali City,1204,2.290074086067782,2021,10,2021-10,0.33971814497543157,0.9881213840777905,0.3037890343780292,0.4894387798893238,,,,0.013170788587497331,0.007913617134733004,0.001822734206268175,0.0011894381550952298,0.0013170788587497332,0.00029735953877380744,0.0001978404283683251,3.0378903437802917e-05,0.697353686132202,69.7353686132202
12,Gasabo,Gisozi,1,Kigali City,1204,2.104350983691871,2021,11,2021-11,0.1664765613070893,1.51181405921436,-0.16447249773495853,0.6321859721366229,,,,0.012102648594957872,0.012107740846733005,-0.0009868349864097512,0.0005828760602764465,0.0012102648594957872,0.0001457190150691116,0.0003026935211683251,-1.6447249773495852e-05,0.7221431944784339,72.2143194478434
12,Gasabo,Gisozi,1,Kigali City,1204,0.7706854404852758,2021,12,2021-12,-0.06350204593119442,0.11835492755080927,-1.292914730622111,0.37946754771164387,,,,0.004432404639590942,0.0009478750260225436,-0.007757488383732665,-0.00022233653831659446,0.0004432404639590942,-5.5584134579148615e-05,2.3696875650563592e-05,-0.0001292914730622111,0.6782560581158752,67.82560581158752
12,Gasabo,Gisozi,1,Kigali City,1204,0.6973668143949886,2022,1,2022-01,1.279455964277539,1.3636697869383523,-1.409381532822422,0.8912150158445208,,,,0.004010730891289178,0.010921290406142528,-0.008456289196934532,0.004479695194926734,0.00040107308912891784,0.0011199237987316835,0.00027303226015356317,-0.0001409381532822422,0.7671262343534959,76.7126234353496
12,Gasabo,Gisozi,1,Kigali City,1204,0.7819369095949215,2022,2,2022-02,2.938067018350224,0.39437120139157766,-0.9497944267767191,0.809594693298604,,,,0.0044971146513077915,0.0031584203591447976,-0.005698766560660314,0.010286907147998724,0.00044971146513077915,0.002571726786999681,7.896050897861994e-05,-9.49794426776719e-05,0.752952031448903,75.2952031448903
12,Gasabo,Gisozi,1,Kigali City,1204,0.9078198805189039,2022,3,2022-03,-0.2533450932739512,-0.32125555966132663,-1.203116606647112,1.2580777315115663,,,,0.005221099087834346,-0.002572855463437649,-0.007218699639882672,-0.0008870245078254217,0.0005221099087834346,-0.00022175612695635543,-6.432138658594123e-05,-0.0001203116606647112,0.8308356930740166,83.08356930740166
12,Gasabo,Gisozi,1,Kigali City,1204,0.9101448959247289,2022,4,2022-04,-1.4461388565332127,1.0575381566001385,-0.9013064559846434,0.6402481302779495,,,,0.005234470832687097,0.008469558711671358,-0.005407838735907861,-0.005063293671436911,0.0005234470832687097,-0.0012658234178592278,0.00021173896779178394,-9.013064559846434e-05,0.7235432706087358,72.35432706087359
12,Gasabo,Gisozi,1,Kigali City,1204,1.416024988739193,2022,5,2022-05,-0.8885760822118995,0.7350117033097198,-0.1733233234899913,0.8492103915875079,,,,0.008143913716486283,0.005886524978881718,-0.0010399399409399476,-0.0031111270078444135,0.0008143913716486282,-0.0007777817519611034,0.00014716312447204293,-1.7332332348999127e-05,0.7598317022004878,75.98317022004878
12,Gasabo,Gisozi,1,Kigali City,1204,3.428987092110356,2022,6,2022-06,-0.5017902666443305,0.36258016366177503,0.45844096660065936,1.3156693605934269,,,,0.019720962013499682,0.0029038138857262405,0.002750645799603956,-0.001756893171088462,0.0019720962013499684,-0.0004392232927721155,7.259534714315601e-05,4.5844096660065934e-05,0.8408370678634033,84.08370678634033
12,Gasabo,Gisozi,1,Kigali City,1204,4.387478586374799,2022,7,2022-07,0.614142896515784,-0.76494352857329,0.9729100941024493,1.6959270914309197,,,,0.025233486219888066,-0.006126241484461335,0.005837460564614696,0.002150267816425889,0.0025233486219888067,0.0005375669541064723,-0.00015315603711153338,9.729100941024494e-05,0.9068727078218037,90.68727078218038
12,Gasabo,Gisozi,1,Kigali City,1204,3.247592166628463,2022,8,2022-08,1.496855429673095,0.28738163501166236,1.4690663532399486,0.8769960146005793,,,,0.018677714448321947,0.0023015676693996508,0.00881439811943969,0.005240865073142924,0.0018677714448321948,0.001310216268285731,5.7539191734991266e-05,0.00014690663532399484,0.7646569595154933,76.46569595154932
12,Gasabo,Gisozi,1,Kigali City,1204,1.5727582439319063,2022,9,2022-09,0.770223885660456,0.35536777910234346,1.9474443795233374,1.012766595203224,,,,0.009045325850413375,0.0028460517008858928,0.011684666277140024,0.002696746379668672,0.0009045325850413375,0.000674186594917168,7.115129252214732e-05,0.00019474443795233375,0.7882349079713286,78.82349079713286
12,Gasabo,Gisozi,1,Kigali City,1204,2.3138375266843343,2022,10,2022-10,0.7444978010775644,-0.2049238943083479,2.304126104593043,0.7667467708510017,,,,0.013307458075343276,-0.001641184238541981,0.013824756627558256,0.0026066729260228226,0.0013307458075343275,0.0006516682315057057,-4.1029605963549524e-05,0.00023041261045930427,0.7455110519493316,74.55110519493317
12,Gasabo,Gisozi,1,Kigali City,1204,0.6959010326703748,2022,11,2022-11,0.6378221885416503,0.15073276321391246,1.4042594799595816,0.45936634071112553,,,,0.0040023008141454935,0.0012071810173894214,0.00842555687975749,0.0022331749376314535,0.00040023008141454937,0.0005582937344078634,3.0179525434735533e-05,0.00014042594799595817,0.6921312998262913,69.21312998262913
12,Gasabo,Gisozi,1,Kigali City,1204,0.05626043036174339,2022,12,2022-12,-0.2722891002897092,0.2560767848167582,0.8397784703889316,0.7616517096567087,,,,0.0003235678001179766,0.002050854950401212,0.0050386708223335895,-0.0009533522123893444,3.2356780011797665e-05,-0.0002383380530973361,5.12713737600303e-05,8.397784703889315e-05,0.7446262425179722,74.46262425179722
12,Gasabo,Gisozi,1,Kigali City,1204,0.09473130710686892,2023,1,2023-01,0.06906484983920382,-1.1586116941266478,0.018215033217106463,0.8102012600714638,,,,0.0005448234299983798,-0.00927903140533679,0.00010929019930263878,0.0002418133054995124,5.448234299983798e-05,6.04533263748781e-05,-0.00023197578513341975,1.8215033217106464e-06,0.7530573679661516,75.30573679661516
12,Gasabo,Gisozi,1,Kigali City,1204,-0.7141840139640823,2023,2,2023-02,1.1691900305792087,-1.018519939325617,0.13477592327353397,1.5745936582721103,,,,-0.004107450810310928,-0.008157071564074034,0.0008086555396412038,0.0040936265945654545,-0.0004107450810310928,0.0010234066486413636,-0.00020392678910185086,1.3477592327353397e-05,0.8858019175203281,88.58019175203282
12,Gasabo,Gisozi,1,Kigali City,1204,-0.33738581164313025,2023,3,2023-03,0.5396707684672953,-1.6961975446448707,0.964317547693984,0.5030790322724211,,,,-0.0019403901492125529,-0.013584422085674607,0.005785905286163904,0.0018895222780961178,-0.00019403901492125527,0.00047238056952402945,-0.00033961055214186517,9.64317547693984e-05,0.699722455317586,69.9722455317586
12,Gasabo,Gisozi,1,Kigali City,1204,-0.5432875152354837,2023,4,2023-04,-1.6752587996667565,-0.1199926457032691,0.8252528546640885,0.5611189417758594,,,,-0.0031245823219980757,-0.0009609911012760563,0.004951517127984531,-0.005865499872333231,-0.00031245823219980755,-0.0014663749680833079,-2.4024777531901408e-05,8.252528546640885e-05,0.709801678582149,70.9801678582149
12,Gasabo,Gisozi,1,Kigali City,1204,0.9969330229271218,2023,5,2023-05,-1.1941609207108501,-1.324529040440453,0.4096309878683489,1.125126662255364,,,,0.00573361104810961,-0.010607821952627477,0.0024577859272100935,-0.004181055923638864,0.000573361104810961,-0.001045263980909716,-0.00026519554881568693,4.0963098786834894e-05,0.8077473815697358,80.77473815697358
12,Gasabo,Gisozi,1,Kigali City,1204,2.662114143203987,2023,6,2023-06,-0.48843147644861956,-0.7068233934998018,0.11051304619338628,0.9580579157207818,,,,0.01531048396610193,-0.005660771852691537,0.0006630782771603176,-0.0017101207069157294,0.0015310483966101932,-0.00042753017672893235,-0.00014151929631728844,1.1051304619338627e-05,0.7787341868342583,77.87341868342583
12,Gasabo,Gisozi,1,Kigali City,1204,3.2820875846767543,2023,7,2023-07,-0.1413013635184453,0.5262005755847214,0.04463120512798275,1.817751910721205,,,,0.01887610622137218,0.004214208859714137,0.0002677872307678965,-0.0004947313990189566,0.0018876106221372181,-0.00012368284975473916,0.00010535522149285343,4.463120512798275e-06,0.9280288323453799,92.80288323453799
12,Gasabo,Gisozi,1,Kigali City,1204,2.4006584146470744,2023,8,2023-08,0.9917011418545115,-1.0025294538310232,0.9273262350756982,1.3228487088757817,,,,0.013806786707238986,-0.008029007763369206,0.005563957410454189,0.0034721936229181083,0.0013806786707238985,0.0008680484057295271,-0.00020072519408423015,9.273262350756983e-05,0.8420838350422464,84.20838350422464
12,Gasabo,Gisozi,1,Kigali City,1204,1.0137458242787303,2023,9,2023-09,0.9269681609142647,0.36996696625869663,0.737037412333461,0.5585641856256123,,,,0.005830305671883047,0.0029629729410243365,0.0044222244740007655,0.0032455472734010697,0.0005830305671883047,0.0008113868183502674,7.407432352560841e-05,7.370374123334609e-05,0.7093580190753517,70.93580190753516
12,Gasabo,Gisozi,1,Kigali City,1204,0.2777343522240225,2023,10,2023-10,-0.6689719448253575,0.28232976583310676,0.1414678366746999,1.0689756359225329,,,,0.0015973196932284092,0.0022611085121158935,0.0008488070200481995,-0.002342238021819783,0.0001597319693228409,-0.0005855595054549457,5.652771280289734e-05,1.414678366746999e-05,0.7979961821659973,79.79961821659973
12,Gasabo,Gisozi,1,Kigali City,1204,-0.27458675418629463,2023,11,2023-11,-0.8195995745771454,-0.17080368478176775,-1.1189428701240955,0.16719225846687322,,,,-0.001579217070013927,-0.0013679240104959823,-0.006713657220744573,-0.0028696230104882305,-0.0001579217070013927,-0.0007174057526220576,-3.419810026239956e-05,-0.00011189428701240955,0.6413922853747929,64.13922853747928
12,Gasabo,Gisozi,1,Kigali City,1204,-0.13998608903227383,2023,12,2023-12,0.5993501598738615,0.2504281129971151,-1.576785444632683,0.35233779829731315,,,,-0.0008050949945468648,0.002005616149965645,-0.0094607126677961,0.002098474747258358,-8.050949945468648e-05,0.0005246186868145895,5.0140403749141126e-05,-0.00015767854446326832,0.673544699952188,67.3544699952188
12,Gasabo,Gisozi,1,Kigali City,1204,0.37038810610389894,2024,1,2024-01,3.300451628485823,0.09246145831367276,-2.173487521412572,0.7498831464529092,,,,0.0021301945952300486,0.0007405007042696266,-0.013040925128475432,0.011555706264235988,0.00021301945952300485,0.002888926566058997,1.8512517606740667e-05,-0.0002173487521412572,0.742582511281155,74.2582511281155
